Gene_Symbol	DES
FGFBP3	0.607843137254902
BTAF1	0.254901960784314
CPEB3	0.580487804878049
MARCH5	0.251231527093596
IDE	0.412935323383085
KIF11	0.691542288557214
HHEX	0.398009950248756
EXOC6	0.378109452736318
CYP26C1	0.32
CYP26A1	0.435
MYOF	0.399014778325123
CEP55	0.736318407960199
FFAR4	0.462686567164179
RBP4	0.432835820895522
PDE6C	0.263681592039801
FRA10AC1	0.465346534653465
LGI1	0.806930693069307
SLC35G1	0.415841584158416
PLCE1	0.428571428571429
NOC3L	0.345
TBC1D12	0.311557788944724
HELLS	0.616161616161616
CYP2C18	0.341708542713568
CYP2C19	0.21
CYP2C9	0.313432835820896
CYP2C8	0.437810945273632
ACSM6	0.283582089552239
PDLIM1	0.0945273631840796
SORBS1	0.666666666666667
ALDH18A1	0.651741293532338
TCTN3	0.169154228855721
ENTPD1	0.502487562189055
CC2D2B	0.125
CCNJ	0.427860696517413
ZNF518A	0.372549019607843
BLNK	0.117647058823529
DNTT	0.127450980392157
OPALIN	0.157635467980296
TLL2	0.573529411764706
TM9SF3	0.330049261083744
PIK3AP1	0.424390243902439
LCOR	0.314009661835749
SLIT1	0.370731707317073
ARHGAP19-SLIT1	0.331707317073171
ARHGAP19	0.268292682926829
FRAT1	0.0735294117647059
FRAT2	0.343137254901961
RRP12	0.146341463414634
PGAM1	0.482926829268293
EXOSC1	0.175609756097561
ZDHHC16	0.429268292682927
MMS19	0.24390243902439
UBTD1	0.453658536585366
ANKRD2	0.370731707317073
HOGA1	0.383495145631068
C10orf62	0.321951219512195
MORN4	0.276699029126214
PI4K2A	0.325242718446602
AVPI1	0.436893203883495
MARVELD1	0.446601941747573
ZFYVE27	0.131067961165049
SFRP5	0.597087378640777
GOLGA7B	0.310679611650485
CRTAC1	0.521951219512195
R3HCC1L	0.253658536585366
LOXL4	0.490196078431373
PYROXD2	0.349753694581281
HPS1	0.45320197044335
HPSE2	0.725490196078431
CNNM1	0.71078431372549
GOT1	0.161764705882353
NKX2-3	0.134615384615385
SLC25A28	0.425837320574163
ENTPD7	0.222748815165877
CUTC	0.735849056603774
COX15	0.37914691943128
ABCC2	0.636792452830189
DNMBP	0.438679245283019
CPN1	0.170616113744076
ERLIN1	0.089622641509434
CHUK	0.334905660377358
CWF19L1	0.25
BLOC1S2	0.174528301886792
PKD2L1	0.150943396226415
SCD	0.55188679245283
WNT8B	0.308056872037915
SEC31B	0.2
NDUFB8	0.495238095238095
HIF1AN	0.395238095238095
PAX2	0.23696682464455
SLF2	0.132075471698113
MRPL43	0.254716981132075
SEMA4G	0.400943396226415
LZTS2	0.268867924528302
PDZD7	0.636792452830189
SFXN3	0.355450236966825
KAZALD1	0.535545023696682
TLX1	0.563981042654028
LBX1	0.323809523809524
BTRC	0.37799043062201
DPCD	0.464114832535885
POLL	0.0909090909090909
FBXW4	0.516746411483254
FGF8	0.476190476190476
NPM3	0.504761904761905
KCNIP2	0.220095693779904
HPS6	0.133333333333333
LDB1	0.3
PPRC1	0.0619047619047619
NOLC1	0.220095693779904
ELOVL3	0.533653846153846
PITX3	0.442307692307692
GBF1	0.30622009569378
NFKB2	0.192307692307692
PSD	0.740384615384615
FBXL15	0.230769230769231
CUEDC2	0.264423076923077
C10orf95	0.0625
MFSD13A	0.620192307692308
ACTR1A	0.379807692307692
SUFU	0.293269230769231
TRIM8	0.317307692307692
ARL3	0.358851674641148
SFXN2	0.376190476190476
WBP1L	0.452380952380952
CYP17A1	0.304761904761905
BORCS7	0.695238095238095
BORCS7-ASMT	0.019047619047619
AS3MT	0.166666666666667
CNNM2	0.291866028708134
NT5C2	0.271428571428571
RPEL1	0.497584541062802
INA	0.434782608695652
PCGF6	0.202898550724638
TAF5	0.454106280193237
PDCD11	0.468599033816425
CALHM2	0.333333333333333
CALHM1	0.304347826086957
CALHM3	0.402912621359223
NEURL1	0.524271844660194
SH3PXD2A	0.688679245283019
SLK	0.436893203883495
COL17A1	0.214634146341463
SFR1	0.338235294117647
CFAP43	0.407766990291262
GSTO1	0.375609756097561
GSTO2	0.0686274509803922
ITPRIP	0.504901960784314
CFAP58	0.357843137254902
SORCS3	0.690821256038647
SORCS1	0.841860465116279
XPNPEP1	0.355769230769231
ADD3	0.485576923076923
MXI1	0.543269230769231
SMNDC1	0.293269230769231
DUSP5	0.466346153846154
SMC3	0.420289855072464
RBM20	0.660194174757282
PDCD4	0.645631067961165
BBIP1	0.514563106796116
SHOC2	0.62621359223301
ADRA2A	0.67487684729064
GPAM	0.155778894472362
TECTB	0.653266331658292
ACSL5	0.155778894472362
ZDHHC6	0.407035175879397
VTI1A	0.435
TCF7L2	0.34
HABP2	0.393034825870647
NRAP	0.164179104477612
CASP7	0.129353233830846
PLEKHS1	0.263681592039801
DCLRE1A	0.311881188118812
NHLRC2	0.440594059405941
ADRB1	0.0940594059405941
CCDC186	0.303482587064677
TDRD1	0.328358208955224
VWA2	0.238805970149254
AFAP1L2	0.537313432835821
ABLIM1	0.686567164179104
FAM160B1	0.242574257425743
TRUB1	0.316831683168317
ATRNL1	0.468292682926829
GFRA1	0.775
CCDC172	0.03
PNLIPRP3	0.14
PNLIP	0.0954773869346734
PNLIPRP1	0.285
C10orf82	0.668341708542714
HSPA12A	0.653266331658292
ENO4	0.105527638190955
SHTN1	0.52
VAX1	0.417085427135678
KCNK18	0.050251256281407
SLC18A2	0.165
PDZD8	0.45959595959596
EMX2	0.313131313131313
RAB11FIP2	0.412935323383085
FAM204A	0.435643564356436
PRLHR	0.608910891089109
CACUL1	0.279411764705882
NANOS1	0.320197044334975
EIF3A	0.443349753694581
FAM45A	0.161764705882353
SFXN4	0.411764705882353
PRDX3	0.367647058823529
GRK5	0.612745098039216
RGS10	0.440594059405941
TIAL1	0.393034825870647
BAG3	0.487562189054726
INPP5F	0.38
MCMBP	0.38
SEC23IP	0.376884422110553
PLPP4	0.477386934673367
WDR11	0.251256281407035
FGFR2	0.502463054187192
ATE1	0.583333333333333
NSMCE4A	0.445544554455446
TACC2	0.70935960591133
BTBD16	0.218905472636816
PLEKHA1	0.308457711442786
ARMS2	0.385
HTRA1	0.55
DMBT1	0.235
C10orf120	0.065
CUZD1	0.492462311557789
FAM24B	0.597989949748744
FAM24A	0.0402010050251256
C10orf88	0.366834170854271
PSTK	0.386934673366834
IKZF5	0.43
ACADSB	0.606965174129353
HMX3	0.194029850746269
HMX2	0.442786069651741
BUB3	0.577114427860697
GPR26	0.54228855721393
CPXM2	0.594059405940594
CHST15	0.562189054726368
OAT	0.54228855721393
NKX1-2	0.225
LHPP	0.527363184079602
FAM53B	0.42
ZRANB1	0.39
CTBP2	0.43
TEX36	0.101522842639594
EDRF1	0.363636363636364
MMP21	0.348484848484849
UROS	0.308080808080808
BCCIP	0.444444444444444
DHX32	0.333333333333333
FANK1	0.333333333333333
ADAM12	0.442786069651741
C10orf90	0.353233830845771
DOCK1	0.378640776699029
NPS	0.005
FOXI2	0.502487562189055
CLRN3	0.287128712871287
PTPRE	0.270935960591133
MKI67	0.684729064039409
MGMT	0.227053140096618
EBF3	0.70048309178744
GLRX3	0.357487922705314
TCERG1L	0.301435406698565
PPP2R2D	0.358851674641148
BNIP3	0.538461538461538
JAKMIP3	0.598086124401914
DPYSL4	0.578947368421053
STK32C	0.589622641509434
LRRC27	0.226415094339623
PWWP2B	0.221698113207547
INPP5A	0.658878504672897
NKX6-2	0.495283018867925
CFAP46	0.528301886792453
ADGRA1	0.537735849056604
KNDC1	0.265402843601896
UTF1	0.157142857142857
VENTX	0.561904761904762
ADAM8	0.402843601895735
TUBGCP2	0.367924528301887
ZNF511	0.356807511737089
CALY	0.272300469483568
PRAP1	0.295774647887324
FUOM	0.394366197183099
ECHS1	0.267605633802817
PAOX	0.220657276995305
MTG1	0.525821596244131
SPRN	0.469483568075117
SCART1	0.295774647887324
CYP2E1	0.544600938967136
SYCE1	0.375586854460094
FRG2B	0.0985915492957746
BET1L	0.296296296296296
SCGB1C1	0.0740740740740741
ODF3	0.222222222222222
RIC8A	0.395061728395062
SIRT3	0.358024691358025
PSMD13	0.333333333333333
NLRP6	0.251028806584362
PGGHG	0.349794238683128
IFITM5	0.415637860082305
IFITM2	0.613168724279835
IFITM1	0.596707818930041
IFITM3	0.650205761316872
B4GALNT4	0.736625514403292
PKP3	0.0329218106995885
SIGIRR	0.296296296296296
ANO9	0.106995884773663
PTDSS2	0.329218106995885
RNH1	0.699588477366255
HRAS	0.267489711934156
LRRC56	0.156378600823045
LMNTD2	0.185185185185185
RASSF7	0.222222222222222
PHRF1	0.283950617283951
IRF7	0.366255144032922
CDHR5	0.502057613168724
SCT	0.160493827160494
DRD4	0.534979423868313
DEAF1	0.320987654320988
EPS8L2	0.202479338842975
TMEM80	0.40495867768595
TALDO1	0.135245901639344
CEND1	0.551440329218107
SLC25A22	0.436213991769547
PANO1	0.576131687242798
PIDD1	0.477366255144033
RPLP2	0.181069958847737
PNPLA2	0.271604938271605
CRACR2B	0.320987654320988
CD151	0.292181069958848
POLR2L	0.197530864197531
TSPAN4	0.559670781893004
CHID1	0.230452674897119
AP2A2	0.491735537190083
MUC6	0.413223140495868
MUC2	0.206611570247934
MUC5AC	0.309917355371901
MUC5B	0.334710743801653
TOLLIP	0.333333333333333
BRSK2	0.672131147540984
MOB2	0.573770491803279
DUSP8	0.751020408163265
KRTAP5-1	0.448979591836735
KRTAP5-2	0.142857142857143
KRTAP5-3	0.073469387755102
KRTAP5-4	0.16734693877551
KRTAP5-5	0.0571428571428571
KRTAP5-6	0.33739837398374
IFITM10	0.227642276422764
CTSD	0.16260162601626
SYT8	0.0447154471544715
TNNI2	0.345528455284553
LSP1	0.643724696356275
TNNT3	0.573170731707317
MRPL23	0.242914979757085
IGF2	0.663967611336032
INS-IGF2	0.0282258064516129
INS	0.25
TH	0.463709677419355
ASCL2	0.25
C11orf21	0.366935483870968
TSPAN32	0.69758064516129
CD81	0.758064516129032
TSSC4	0.286290322580645
TRPM5	0.204819277108434
KCNQ1	0.224899598393574
CDKN1C	0.673387096774194
SLC22A18AS	0.431451612903226
SLC22A18	0.108870967741935
PHLDA2	0.0161290322580645
NAP1L4	0.373493975903614
CARS	0.381526104417671
OSBPL5	0.57429718875502
MRGPRG	0.133064516129032
MRGPRE	0.524193548387097
ZNF195	0.375
ART5	0.116935483870968
ART1	0.237903225806452
CHRNA10	0.379032258064516
NUP98	0.413654618473896
PGAP2	0.176706827309237
RHOG	0.307692307692308
STIM1	0.72289156626506
RRM1	0.45748987854251
OR52B4	0.0283400809716599
TRIM21	0.459677419354839
OR52K2	0.032258064516129
OR52K1	0.0161290322580645
OR52M1	0.0161943319838057
C11orf40	0.0569105691056911
OR52I2	0.0365853658536585
OR52I1	0.117886178861789
TRIM68	0.227642276422764
OR51D1	0.0163265306122449
OR51E1	0.391836734693878
OR51E2	0.126530612244898
MMP26	0.0448979591836735
OR51F1	0.0040650406504065
OR52R1	0
OR51F2	0.0040650406504065
OR51S1	0.016260162601626
OR51T1	0.016260162601626
OR51A7	0.016260162601626
OR51G2	0.00813008130081301
OR51G1	0.0040650406504065
OR51A4	0.0040650406504065
OR51A2	0.0040650406504065
OR51L1	0.00408163265306122
OR52J3	0.0285714285714286
OR52E2	0.024390243902439
OR52A5	0.0203252032520325
OR52A1	0.024390243902439
OR51V1	0.016260162601626
HBB	0.491869918699187
HBD	0.597560975609756
HBG1	0.040650406504065
HBG2	0.329268292682927
HBE1	0.613821138211382
OR51B4	0.191056910569106
OR51B5	0.308943089430894
OR51B2	0.0609756097560976
OR51B6	0.0447154471544715
OR51M1	0.0813008130081301
OR51Q1	0.17479674796748
OR51I1	0.142276422764228
OR51I2	0.0447154471544715
OR52D1	0.199186991869919
UBQLN3	0.0853658536585366
UBQLNL	0.560975609756098
OR52H1	0.0731707317073171
OR52B6	0.121951219512195
TRIM6	0.597560975609756
TRIM6-TRIM34	0.138211382113821
TRIM34	0.416326530612245
TRIM5	0.26530612244898
TRIM22	0.551020408163265
OR56B1	0.0653061224489796
OR52N4	0.436734693877551
OR52N5	0.0938775510204082
OR52N1	0.0938775510204082
OR52N2	0.669387755102041
OR52E6	0.114285714285714
OR52E8	0.23265306122449
OR52E4	0.0653061224489796
OR56A3	0.191836734693878
OR56A5	0.216326530612245
OR52L1	0.183673469387755
OR56A4	0.0737704918032787
OR56A1	0.0655737704918033
OR56B4	0.19672131147541
OR52B2	0.0778688524590164
OR52W1	0.0983606557377049
C11orf42	0.315573770491803
FAM160A2	0.422131147540984
CNGA4	0.0983606557377049
CCKBR	0.602459016393443
SMPD1	0.612244897959184
APBB1	0.73469387755102
HPX	0.448979591836735
TRIM3	0.412244897959184
ARFIP2	0.163265306122449
TIMM10B	0.710204081632653
DNHD1	0.518367346938776
RRP8	0.444897959183673
ILK	0.587755102040816
TAF10	0.257142857142857
TPP1	0.477551020408163
DCHS1	0.661224489795918
MRPL17	0.620408163265306
OR2AG2	0.302040816326531
OR2AG1	0.0244897959183673
OR6A2	0.163934426229508
OR10A5	0.0286885245901639
OR10A2	0.122950819672131
OR10A4	0.0942622950819672
OR2D2	0.131147540983607
OR2D3	0.0901639344262295
ZNF215	0.569672131147541
ZNF214	0.221311475409836
NLRP14	0.377049180327869
RBMXL2	0.39344262295082
SYT9	0.404081632653061
OLFML1	0.707317073170732
PPFIBP2	0.227642276422764
CYB5R2	0.409836065573771
OVCH2	0.13469387755102
OR5P2	0.371428571428571
OR5P3	0.444897959183673
OR10A6	0.073469387755102
OR10A3	0.387755102040816
NLRP10	0.428571428571429
EIF3F	0.695121951219512
TUB	0.66260162601626
RIC3	0.736842105263158
LMO1	0.403225806451613
STK33	0.602409638554217
TRIM66	0.265060240963855
RPL27A	0.228915662650602
ST5	0.633466135458167
AKIP1	0.504
C11orf16	0.216
ASCL3	0.2
TMEM9B	0.0120481927710843
NRIP3	0.309236947791165
SCUBE2	0.50996015936255
DENND5A	0.571428571428571
TMEM41B	0.211155378486056
IPO7	0.4
ZNF143	0.293172690763052
WEE1	0.479838709677419
SWAP70	0.55421686746988
SBF2	0.345381526104418
ADM	0.338709677419355
AMPD3	0.0883534136546185
MTRNR2L8	0.497991967871486
RNF141	0.51004016064257
LYVE1	0.746987951807229
MRVI1	0.726907630522088
CTR9	0.449799196787149
EIF4G2	0.477911646586345
ZBED5	0.330645161290323
GALNT18	0.502024291497976
CSNK2A3	0.0647773279352227
USP47	0.617886178861789
DKK3	0.471544715447154
MICAL2	0.29718875502008
PARVA	0.556
TEAD1	0.5
RASSF10	0.0481927710843374
ARNTL	0.453815261044177
BTBD10	0.57429718875502
PTH	0.196787148594378
FAR1	0.36144578313253
SPON1	0.704
RRAS2	0.608
COPB1	0.268
PSMA1	0.405622489959839
PDE3B	0.477911646586345
CYP2R1	0.244979919678715
CALCB	0.34136546184739
CALCA	0.433734939759036
INSC	0.704
SOX6	0.65863453815261
C11orf58	0.65587044534413
PLEKHA7	0.153846153846154
RPS13	0.586065573770492
PIK3C2A	0.368852459016393
NUCB2	0.278688524590164
NCR3LG1	0.433884297520661
KCNJ11	0.347107438016529
ABCC8	0.814049586776859
USH1C	0.632231404958678
OTOG	0.285123966942149
MYOD1	0.202479338842975
KCNC1	0.202479338842975
SERGEF	0.561475409836066
TPH1	0.489711934156379
SAAL1	0.349794238683128
MRGPRX3	0.148148148148148
MRGPRX4	0.152263374485597
SAA4	0.395061728395062
SAA2-SAA4	0.415637860082305
SAA2	0.230452674897119
SAA1	0.1440329218107
HPS5	0.522633744855967
GTF2H1	0.534979423868313
LDHA	0.380165289256198
LDHC	0.592592592592593
LDHAL6A	0.621399176954732
TSG101	0.295081967213115
UEVLD	0.340163934426229
SPTY2D1	0.467213114754098
TMEM86A	0.463114754098361
IGSF22	0.221311475409836
PTPN5	0.172131147540984
MRGPRX1	0.128099173553719
MRGPRX2	0.439834024896266
ZDHHC13	0.0495867768595041
CSRP3	0.359504132231405
E2F8	0.244813278008299
NAV2	0.292181069958848
DBX1	0.12448132780083
HTATIP2	0.288702928870293
PRMT3	0.529166666666667
SLC6A5	0.075
NELL1	0.322314049586777
ANO5	0.623430962343096
SLC17A6	0.0836820083682008
FANCF	0.420168067226891
GAS2	0.525
SVIP	0.390756302521008
CCDC179	0.138655462184874
LUZP2	0.222689075630252
ANO3	0.525210084033613
MUC15	0.0851063829787234
SLC5A12	0.234042553191489
FIBIN	0.512931034482759
BBOX1	0.155172413793103
CCDC34	0.543478260869565
LGR4	0.5
LIN7C	0.476190476190476
BDNF	0.757575757575758
KIF18A	0.672413793103448
METTL15	0.551724137931034
KCNA4	0.170403587443946
FSHB	0.0444444444444444
ARL14EP	0.691629955947137
MPPED2	0.414096916299559
DCDC1	0.436123348017621
DNAJC24	0.180616740088106
IMMP1L	0.352422907488987
ELP4	0.62719298245614
PAX6	0.603603603603604
RCN1	0.213333333333333
WT1	0.348214285714286
EIF3M	0.321428571428571
CCDC73	0.328888888888889
PRRG4	0.0398230088495575
QSER1	0.466960352422908
DEPDC7	0.502202643171806
TCP11L1	0.5
CSTF3	0.424778761061947
HIPK3	0.704845814977974
KIAA1549L	0.199115044247788
C11orf91	0.0752212389380531
CD59	0.699115044247788
FBXO3	0.54625550660793
LMO2	0.359649122807018
CAPRIN1	0.40625
NAT10	0.352678571428571
ABTB2	0.428571428571429
CAT	0.451327433628319
ELF5	0.00884955752212389
EHF	0.0216450216450216
APIP	0.530973451327434
PDHX	0.370044052863436
CD44	0.618421052631579
SLC1A2	0.530973451327434
PAMR1	0.700440528634361
FJX1	0.268722466960352
TRIM44	0.410480349344978
LDLRAD3	0.408695652173913
COMMD9	0.314410480349345
PRR5L	0.391304347826087
TRAF6	0.506607929515419
RAG1	0.47787610619469
RAG2	0.274336283185841
C11orf74	0.292035398230089
LRRC4C	0.591666666666667
API5	0.590308370044053
TTC17	0.225663716814159
HSD17B12	0.411504424778761
ALKBH3	0.300884955752212
C11orf96	0.778761061946903
ACCSL	0.141592920353982
ACCS	0.251101321585903
EXT2	0.405286343612335
ALX4	0.314159292035398
CD82	0.384955752212389
TSPAN18	0.666666666666667
TP53I11	0.343891402714932
PRDM11	0.705882352941177
SYT13	0.309090909090909
CHST1	0.504587155963303
SLC35C1	0.0871559633027523
CRY2	0.811926605504587
MAPK8IP1	0.639269406392694
C11orf94	0.420091324200913
PEX16	0.105022831050228
LARGE2	0.114155251141553
PHF21A	0.472972972972973
CREB3L1	0.567567567567568
DGKZ	0.432432432432432
MDK	0.495454545454545
CHRM4	0.136363636363636
AMBRA1	0.381818181818182
HARBI1	0.301369863013699
ATG13	0.420814479638009
ARHGAP1	0.53393665158371
ZNF408	0.0588235294117647
F2	0.334841628959276
CKAP5	0.443438914027149
LRP4	0.337899543378995
C11orf49	0.240909090909091
ARFGAP2	0.278538812785388
PACSIN3	0.429223744292237
DDB2	0.281818181818182
ACP2	0.322727272727273
NR1H3	0.209090909090909
MADD	0.195454545454545
MYBPC3	0.304545454545455
SPI1	0.411764705882353
SLC39A13	0.312217194570136
PSMC3	0.375565610859729
RAPSN	0.276018099547511
CELF1	0.400900900900901
NDUFS3	0.148648648648649
PTPMT1	0.382882882882883
KBTBD4	0.247747747747748
FAM180B	0.486486486486487
C1QTNF4	0.527027027027027
MTCH2	0.276018099547511
AGBL2	0.157657657657658
FNBP4	0.184684684684685
NUP160	0.366071428571429
PTPRJ	0.472972972972973
OR4B1	0.0185185185185185
OR4X2	0.00930232558139535
OR4X1	0
OR4S1	0
OR4C3	0.00465116279069767
OR4A47	0.014218009478673
TRIM49B	0.0607476635514019
TRIM64C	0.0187793427230047
FOLH1	0.313084112149533
OR4C13	0
OR4C12	0.0138248847926267
OR4C46	0
OR4A5	0.00518134715025907
TRIM48	0.0259067357512953
OR4A16	0.0207253886010363
OR4A15	0.00518134715025907
OR4C15	0.0103626943005181
OR4C16	0
OR4C11	0.00518134715025907
OR4P4	0
OR4S2	0.00518134715025907
OR4C6	0.0829015544041451
OR5D13	0
OR5D14	0.0103626943005181
OR5L1	0
OR5D18	0.0103626943005181
OR5L2	0.00518134715025907
OR5D16	0.00518134715025907
TRIM51	0.0259067357512953
OR5W2	0.0207253886010363
OR5I1	0.0103626943005181
OR10AG1	0.0155440414507772
OR5F1	0.0155440414507772
OR5AS1	0.0103626943005181
OR8I2	0.0103626943005181
OR8H2	0.0207253886010363
OR8H3	0.00518134715025907
OR8J3	0.00518134715025907
OR8K5	0.00518134715025907
OR5J2	0.00518134715025907
OR5T2	0.0155440414507772
OR5T3	0
OR5T1	0
OR8H1	0.0109289617486339
OR8K3	0
OR8K1	0
OR8J1	0
OR8U1	0
OR5R1	0
OR5M9	0.00555555555555556
OR5M3	0.0111111111111111
OR5M8	0.00555555555555556
OR5M11	0.177777777777778
OR5M10	0.0111731843575419
OR5M1	0.0111111111111111
OR5AP2	0.00552486187845304
OR5AR1	0
OR9G1	0.0331491712707182
OR9G4	0
OR5AK2	0
LRRC55	0.0824175824175824
APLNR	0.104395604395604
TNKS1BP1	0.192307692307692
SSRP1	0.183333333333333
P2RX3	0.244444444444444
PRG3	0.0222222222222222
PRG2	0.205555555555556
SLC43A3	0.3
RTN4RL2	0.292817679558011
SLC43A1	0.276243093922652
TIMM10	0.0989010989010989
SMTNL1	0.21978021978022
UBE2L6	0.225274725274725
SERPING1	0.307692307692308
YPEL4	0.18232044198895
CLP1	0.110497237569061
ZDHHC5	0.0607734806629834
MED19	0.0714285714285714
TMX2	0.126373626373626
TMX2-CTNND1	0.0437158469945355
BTBD18	0.0934065934065934
CTNND1	0.0934065934065934
OR9Q1	0.0655737704918033
OR6Q1	0
OR9I1	0.0110497237569061
OR9Q2	0
OR1S2	0.0165745856353591
OR1S1	0
OR10Q1	0.0441988950276243
OR10W1	0.0110497237569061
OR5B17	0.00555555555555556
OR5B3	0.00555555555555556
OR5B2	0.0111111111111111
OR5B12	0.0111111111111111
OR5B21	0.00555555555555556
LPXN	0.2
ZFP91	0.240223463687151
ZFP91-CNTF	0.25
CNTF	0.206703910614525
GLYAT	0.0444444444444444
GLYATL2	0.138888888888889
GLYATL1	0.184357541899441
FAM111B	0.282485875706215
FAM111A	0.182857142857143
DTX4	0.16
MPEG1	0.28735632183908
OR5AN1	0
OR5A2	0
OR5A1	0.0285714285714286
OR4D6	0.0171428571428571
OR4D10	0.0113636363636364
OR4D11	0
OR4D9	0.00574712643678161
OSBP	0.227272727272727
PATL1	0.32183908045977
OR10V1	0.0229885057471264
STX3	0.195402298850575
MRPL16	0.190751445086705
GIF	0.137931034482759
TCN1	0.120689655172414
OOSP2	0
MS4A3	0.0404624277456647
MS4A2	0.366279069767442
MS4A6A	0.269005847953216
MS4A4A	0.232558139534884
MS4A6E	0.156976744186047
MS4A7	0.238372093023256
MS4A14	0.156976744186047
MS4A5	0.187134502923977
MS4A1	0.111764705882353
MS4A12	0.0710059171597633
MS4A13	0.0355029585798817
MS4A8	0.247126436781609
MS4A18	0.0402298850574713
MS4A15	0.24
MS4A10	0.16
CCDC86	0.19774011299435
PTGDR2	0.15819209039548
ZP1	0.157303370786517
PRPF19	0.106741573033708
TMEM109	0.196629213483146
TMEM132A	0.367231638418079
SLC15A3	0.280898876404494
CD6	0.0955056179775281
CD5	0.128491620111732
VPS37C	0.292134831460674
PGA3	0.0388888888888889
PGA4	0
PGA5	0.355555555555556
VWCE	0.279329608938547
DDB1	0.146067415730337
TKFC	0.152542372881356
CYB561A3	0.152542372881356
TMEM138	0.202247191011236
TMEM216	0.134831460674157
CPSF7	0.174157303370787
SDHAF2	0.0730337078651685
PPP1R32	0.230337078651685
LRRC10B	0.265536723163842
SYT7	0.337078651685393
DAGLA	0.206703910614525
MYRF	0.189944134078212
TMEM258	0.269662921348315
FEN1	0.331460674157303
FADS2	0.225988700564972
FADS1	0.225988700564972
FADS3	0.272727272727273
RAB3IL1	0.323863636363636
BEST1	0.338983050847458
FTH1	0.225988700564972
INCENP	0.31638418079096
SCGB1D1	0.0282485875706215
SCGB2A1	0.305084745762712
SCGB1D2	0.0955056179775281
SCGB2A2	0.111731843575419
SCGB1D4	0.0168539325842697
ASRGL1	0.331460674157303
SCGB1A1	0.241573033707865
AHNAK	0.389830508474576
EEF1G	0.0909090909090909
TUT1	0.102272727272727
MTA2	0.0903954802259887
EML3	0.107344632768362
ROM1	0.271186440677966
B3GAT3	0.231638418079096
GANAB	0.293785310734463
INTS5	0.180790960451977
C11orf98	0.225988700564972
LBHD1	0.186440677966102
UQCC3	0.254237288135593
UBXN1	0.146892655367232
LRRN4CL	0.406779661016949
BSCL2	0.27683615819209
HNRNPUL2-BSCL2	0.248587570621469
GNG3	0.27683615819209
HNRNPUL2	0.186440677966102
TTC9C	0.310734463276836
ZBTB3	0.0965909090909091
POLR2G	0.289772727272727
TAF6L	0.306818181818182
TMEM223	0.278409090909091
TMEM179B	0.136363636363636
NXF1	0.130681818181818
STX5	0.146067415730337
WDR74	0.157303370786517
SLC3A2	0.186440677966102
CHRM1	0.348571428571429
SLC22A6	0.0340909090909091
SLC22A8	0.0391061452513966
SLC22A24	0.0225988700564972
SLC22A10	0.164772727272727
SLC22A25	0.11864406779661
SLC22A9	0.0625
HRASLS5	0.420454545454545
LGALS12	0.3125
RARRES3	0.3125
HRASLS2	0.11864406779661
PLA2G16	0.337078651685393
ATL3	0.225988700564972
RTN3	0.346590909090909
C11orf95	0.310344827586207
MARK2	0.177142857142857
RCOR2	0.297142857142857
NAA40	0.386363636363636
COX8A	0.0965909090909091
OTUB1	0.198863636363636
MACROD1	0.299435028248588
FLRT1	0.254237288135593
STIP1	0.384180790960452
FERMT3	0.203389830508475
TRPT1	0.209039548022599
NUDT22	0.141242937853107
DNAJC4	0.152542372881356
VEGFB	0.225988700564972
FKBP2	0.101694915254237
PPP1R14B	0.338983050847458
PLCB3	0.282485875706215
BAD	0.180790960451977
GPR137	0.232954545454545
KCNK4	0.1875
ESRRA	0.130681818181818
TRMT112	0.227272727272727
PRDX5	0.0511363636363636
CCDC88B	0.113636363636364
RPS6KA4	0.272727272727273
SLC22A11	0.3125
SLC22A12	0.0738636363636364
NRXN2	0.406779661016949
RASGRP2	0.448863636363636
PYGM	0.454545454545455
SF1	0.25
MAP4K2	0.308571428571429
MEN1	0.377142857142857
CDC42BPG	0.0113636363636364
EHD1	0.1875
ATG2A	0.147727272727273
PPP2R5B	0.352272727272727
GPHA2	0.284090909090909
MAJIN	0.25
BATF2	0.3125
ARL2	0.181818181818182
ARL2-SNX15	0.0625
SNX15	0.193181818181818
SAC3D1	0.329545454545455
NAALADL1	0.346590909090909
CDCA5	0.363636363636364
ZFPL1	0.238636363636364
TMEM262	0.232954545454545
VPS51	0.323863636363636
TM7SF2	0.25
ZNHIT2	0.1875
FAU	0.147727272727273
SYVN1	0.215909090909091
MRPL49	0.244318181818182
SPDYC	0.318181818181818
CAPN1	0.125
POLA2	0.329545454545455
CDC42EP2	0.414772727272727
DPF2	0.102272727272727
TIGD3	0.215909090909091
SLC25A45	0.255681818181818
FRMD8	0.0284090909090909
SCYL1	0.25
LTBP3	0.306818181818182
SSSCA1	0.142045454545455
FAM89B	0.215909090909091
EHBP1L1	0.340909090909091
KCNK7	0.147727272727273
MAP3K11	0.0568181818181818
PCNX3	0.176136363636364
SIPA1	0.0625
RELA	0.142045454545455
KAT5	0.25
RNASEH2C	0.181818181818182
AP5B1	0.0795454545454545
OVOL1	0.00568181818181818
CFL1	0.318181818181818
SNX32	0.215909090909091
MUS81	0.255681818181818
EFEMP2	0.289772727272727
CTSW	0.198863636363636
FIBP	0.198863636363636
CCDC85B	0.181818181818182
FOSL1	0.227272727272727
C11orf68	0.213872832369942
DRAP1	0.132947976878613
TSGA10IP	0.184971098265896
SART1	0.121387283236994
EIF1AD	0.219653179190751
